"ano_mes_calendario";"codigo_projeto";"custo_trabalho_realizado";"despesas";"custo_total_realizado";"valor_custo";"valor_receita"
202303;182;27812.060;5202;33014.060;;
202303;183;38252.380;6733;44985.380;;
202303;184;38507.180;6610;45117.180;;
202303;185;28328.945;5624;33952.945;;
202303;186;33138.590;5350;38488.590;;
202303;187;33980.175;5929;39909.175;66043;84969
202303;188;34130.555;5137;39267.555;;
202303;189;23794.365;5216;29010.365;55014;61545
202303;190;40670.550;6963;47633.550;;
202303;191;34368.005;6131;40499.005;73286;91902
202303;192;34242.835;6487;40729.835;;
202303;193;27328.830;4785;32113.830;;
202303;194;26711.050;5449;32160.050;;
202303;195;26247.545;5316;31563.545;;
202303;196;32217.090;6558;38775.090;;
202303;197;22695.750;3654;26349.750;;
202303;198;28888.220;5590;34478.220;;
202303;199;38180.740;6739;44919.740;58060;63166
202303;200;28184.575;4896;33080.575;;
202303;201;37863.525;6849;44712.525;;
202303;202;27100.410;5608;32708.410;;
202303;203;34699.305;5551;40250.305;;
202303;204;30309.825;6786;37095.825;;
202303;205;32395.275;5726;38121.275;;
202303;206;36748.850;6416;43164.850;;
202303;207;29094.740;5039;34133.740;58924;67063
202303;208;30845.395;5648;36493.395;;
202303;209;26638.565;4879;31517.565;;
202303;210;30569.610;6156;36725.610;;
202303;211;35343.320;5584;40927.320;60338;72210
202303;212;35488.290;5534;41022.290;;
202303;213;40829.250;6440;47269.250;;
202303;214;31432.090;5886;37318.090;;
202303;215;38855.250;6322;45177.250;;
202303;216;37648.650;5209;42857.650;69847;77299
202303;217;35498.115;6391;41889.115;;
202303;218;29849.010;4886;34735.010;;
202303;219;29251.845;6364;35615.845;;
202303;220;34978.055;6207;41185.055;;
202303;221;30885.355;5719;36604.355;67952;73701
202303;222;41045.005;6465;47510.005;;
202303;223;36852.470;5833;42685.470;;
202303;224;26261.060;4424;30685.060;;
202303;225;29537.325;6170;35707.325;;
202303;226;32117.490;6372;38489.490;58460;65352
202303;227;38128.545;5782;43910.545;;
202303;228;32067.150;5436;37503.150;;
202303;229;25672.990;4479;30151.990;;
202303;230;33623.730;5668;39291.730;;
202303;231;31824.050;4963;36787.050;57839;63695
202303;232;35970.845;6209;42179.845;;
202303;233;45171.300;7682;52853.300;;
202303;234;35596.415;6249;41845.415;;
202303;235;29585.580;5148;34733.580;;
202303;236;33040.335;5358;38398.335;;
202303;237;39002.750;7163;46165.750;;
202303;238;27312.215;5677;32989.215;;
202303;239;29829.370;5529;35358.370;;
202303;240;35964.565;7410;43374.565;;
202303;241;36116.605;5999;42115.605;;
202303;242;34318.315;5750;40068.315;;
202303;243;30721.750;6060;36781.750;;
202303;244;26694.460;4470;31164.460;;
202303;245;44570.810;6994;51564.810;;
202303;246;39424.930;6751;46175.930;55392;67557
202303;247;27412.695;4216;31628.695;;
202303;248;42183.325;6277;48460.325;;
202303;249;35632.940;5996;41628.940;;
202303;250;35517.750;5768;41285.750;;
202304;1;32608.655;5497;38105.655;;
202304;2;25780.225;5003;30783.225;;
202304;3;30279.845;5361;35640.845;;
202304;4;36493.805;5627;42120.805;;
202304;5;24893.085;4969;29862.085;74855;90259
202304;6;31843.955;5296;37139.955;;
202304;7;33478.415;6414;39892.415;;
202304;8;35058.665;5672;40730.665;;
202304;9;38316.955;5810;44126.955;;
202304;10;27393.525;4291;31684.525;;
202304;11;32351.230;4845;37196.230;;
202304;12;42120.805;6558;48678.805;56959;61228
202304;13;37160.070;6127;43287.070;63168;75594
202304;14;38540.565;7300;45840.565;74443;90693
202304;15;28396.530;6576;34972.530;;
202304;16;35717.470;5402;41119.470;66033;69209
202304;17;31412.740;6069;37481.740;;
202304;18;20836.250;3345;24181.250;;
202304;19;29764.135;4943;34707.135;;
202304;20;24191.800;4889;29080.800;;
202304;21;31764.995;4378;36142.995;;
202304;22;31881.565;5448;37329.565;73502;79718
202304;23;35537.070;4401;39938.070;66271;72401
202304;24;31631.540;4585;36216.540;72648;96800
202304;25;35909.265;5739;41648.265;;
202304;26;30979.350;6002;36981.350;66591;68557
202304;27;35375.845;6216;41591.845;;
202304;28;38978.030;6399;45377.030;;
202304;29;24434.355;4399;28833.355;;
202304;30;33684.310;6261;39945.310;;
202304;31;36181.645;6174;42355.645;;
202304;32;27311.925;5668;32979.925;;
202304;33;37552.010;6418;43970.010;;
202304;34;40875.345;7113;47988.345;;
202304;35;34008.125;6203;40211.125;68839;85594
202304;36;35858.015;7043;42901.015;69763;72007
202304;37;30651.255;6314;36965.255;56262;64658
202304;38;40282.385;6802;47084.385;;
202304;39;38438.830;6363;44801.830;72888;84924
202304;40;33847.305;6076;39923.305;;
202304;41;31355.180;5378;36733.180;;
202304;42;39815.070;5947;45762.070;;
202304;43;31223.110;6752;37975.110;;
202304;44;27598.765;5472;33070.765;;
202304;45;21219.220;4024;25243.220;;
202304;46;36818.940;5870;42688.940;;
202304;47;27550.615;4872;32422.615;;
202304;48;30937.195;5136;36073.195;;
202304;49;33445.475;5681;39126.475;;
202304;50;30835.030;5424;36259.030;;
202304;51;36044.735;6231;42275.735;;
202304;52;31261.690;5575;36836.690;58357;62541
202304;53;25469.680;3955;29424.680;;
202304;54;31070.690;5234;36304.690;;
202304;55;24931.180;4392;29323.180;;
202304;56;33935.845;6209;40144.845;;
202304;57;31120.380;5608;36728.380;;
202304;58;25150.005;5071;30221.005;;
202304;59;37097.310;5346;42443.310;56270;66466
202304;60;29896.075;6459;36355.075;;
202304;61;40600.940;7014;47614.940;;
202304;62;26010.405;4896;30906.405;;
202304;63;29361.305;5182;34543.305;;
202304;64;39793.215;6916;46709.215;;
202304;65;37567.300;5711;43278.300;54928;57018
202304;66;30712.575;6303;37015.575;;
202304;67;31486.810;5768;37254.810;;
202304;68;40597.600;6322;46919.600;;
202304;69;29262.060;5078;34340.060;;
202304;70;33343.305;6504;39847.305;;
202304;71;32503.525;5770;38273.525;;
202304;72;31743.660;5559;37302.660;;
202304;73;35196.685;5398;40594.685;;
202304;74;38043.245;5764;43807.245;;
202304;75;37241.085;5714;42955.085;;
202304;76;27830.970;5949;33779.970;;
202304;77;27363.535;5273;32636.535;;
202304;78;33620.605;4613;38233.605;;
202304;79;29606.050;5489;35095.050;;
202304;80;32089.705;5921;38010.705;;
202304;81;37355.095;7080;44435.095;;
202304;82;40799.470;6842;47641.470;;
202304;83;32996.680;6972;39968.680;64579;80417
202304;84;27580.770;4678;32258.770;59609;62624
202304;85;29064.440;5462;34526.440;62860;79202
202304;86;28337.905;3989;32326.905;;
202304;87;41072.775;6734;47806.775;;
202304;88;33222.580;5509;38731.580;;
202304;89;35444.470;6261;41705.470;;
202304;90;30748.390;5831;36579.390;;
202304;91;27213.610;4577;31790.610;;
202304;92;26315.540;5272;31587.540;;
202304;93;31994.025;5623;37617.025;;
202304;94;37060.875;6149;43209.875;;
202304;95;28635.960;5784;34419.960;;
202304;96;29697.515;5580;35277.515;75298;82993
202304;97;27551.920;4978;32529.920;;
202304;98;30478.015;6114;36592.015;;
202304;99;34024.190;5826;39850.190;;
202304;100;28355.330;4772;33127.330;;
202304;101;30193.585;5534;35727.585;;
202304;102;31301.550;5819;37120.550;;
202304;103;33979.540;7390;41369.540;;
202304;104;44520.530;6718;51238.530;;
202304;105;42399.355;6687;49086.355;;
202304;106;39363.140;6142;45505.140;;
202304;107;25178.605;4642;29820.605;60046;75604
202304;108;31233.675;6087;37320.675;;
202304;109;37211.620;6121;43332.620;;
202304;110;32618.605;4861;37479.605;59552;65011
202304;111;26499.495;5769;32268.495;53106;63125
202304;112;38073.850;6763;44836.850;;
202304;113;31442.585;5752;37194.585;;
202304;114;31660.160;4958;36618.160;;
202304;115;32673.800;8069;40742.800;;
202304;116;33044.545;5524;38568.545;;
202304;117;28521.600;4505;33026.600;;
202304;118;37338.565;7134;44472.565;;
202304;119;35687.375;6538;42225.375;;
202304;120;31388.485;5738;37126.485;69714;85466
202304;121;33499.415;4954;38453.415;52133;66117
202304;122;21640.545;4785;26425.545;;
202304;123;21870.305;5313;27183.305;61468;72187
202304;124;34640.585;5938;40578.585;;
202304;125;32587.930;5195;37782.930;;
202304;126;33305.670;6069;39374.670;;
202304;127;25513.375;4807;30320.375;;
202304;128;33710.165;6377;40087.165;;
202304;129;34838.870;5289;40127.870;;
202304;130;29131.445;4381;33512.445;;
202304;131;31815.015;6125;37940.015;;
202304;132;43496.335;7172;50668.335;65908;82367
202304;133;31847.705;5555;37402.705;;
202304;134;28102.475;5254;33356.475;;
202304;135;31587.930;6335;37922.930;;
202304;136;30012.035;5917;35929.035;;
202304;137;32805.415;6273;39078.415;;
202304;138;34294.885;5903;40197.885;;
202304;139;31004.375;6251;37255.375;;
202304;140;35310.925;7096;42406.925;;
202304;141;27899.590;4861;32760.590;67175;70635
202304;142;37335.985;6444;43779.985;;
202304;143;34296.145;5678;39974.145;;
202304;144;33752.710;6403;40155.710;;
202304;145;29893.305;5356;35249.305;;
202304;146;26793.630;4770;31563.630;61369;62585
202304;147;29750.970;6072;35822.970;;
202304;148;29935.900;5729;35664.900;;
202304;149;26503.995;5184;31687.995;;
202304;150;37726.345;6656;44382.345;;
202304;151;30520.205;6040;36560.205;62207;83786
202304;152;26563.650;5405;31968.650;;
202304;153;31106.360;6425;37531.360;;
202304;154;32955.630;5732;38687.630;;
202304;155;28380.615;4764;33144.615;57098;75463
202304;156;36353.370;6358;42711.370;;
202304;157;29281.525;5844;35125.525;;
202304;158;37503.635;6096;43599.635;;
202304;159;31464.520;5211;36675.520;;
202304;160;33747.755;6385;40132.755;;
202304;161;32380.520;4733;37113.520;56346;67810
202304;162;29322.640;5341;34663.640;;
202304;163;31750.680;5642;37392.680;;
202304;164;27720.975;5301;33021.975;67692;77891
202304;165;30856.605;5108;35964.605;;
202304;166;38523.960;6765;45288.960;;
202304;167;44255.895;5773;50028.895;;
202304;168;25603.220;4905;30508.220;;
202304;169;24206.500;3890;28096.500;;
202304;170;34883.645;5879;40762.645;;
202304;171;22095.250;4060;26155.250;;
202304;172;35067.155;5321;40388.155;67494;87428
202304;173;28664.210;4701;33365.210;;
202304;174;38165.910;6750;44915.910;;
202304;175;26335.680;6157;32492.680;;
202304;176;36110.040;6842;42952.040;;
202304;177;30927.685;5628;36555.685;;
202304;178;38997.120;6631;45628.120;;
202304;179;33202.980;6478;39680.980;;
202304;180;41441.820;5902;47343.820;;
202304;181;38343.125;6216;44559.125;;
202304;182;35438.975;7003;42441.975;;
202304;183;33924.210;5623;39547.210;;
202304;184;30879.775;5410;36289.775;;
202304;185;32498.850;5289;37787.850;;
202304;186;37198.310;6147;43345.310;;
202304;187;32203.085;5751;37954.085;66043;84969
202304;188;26929.205;4877;31806.205;;
202304;189;29647.690;5167;34814.690;55014;61545
202304;190;28515.765;4666;33181.765;;
202304;191;28266.660;5425;33691.660;73286;91902
202304;192;39139.945;5843;44982.945;;
202304;193;39374.900;8183;47557.900;;
202304;194;33109.270;5537;38646.270;82667;108527
202304;195;22935.800;4743;27678.800;;
202304;196;36870.980;7105;43975.980;;
202304;197;42239.655;6499;48738.655;;
202304;198;32324.300;6451;38775.300;;
202304;199;32772.155;5120;37892.155;58060;63166
202304;200;31677.260;5384;37061.260;57236;70641
202304;201;27473.185;4580;32053.185;;
202304;202;32886.720;6752;39638.720;;
202304;203;38121.610;6469;44590.610;;
202304;204;36124.375;7133;43257.375;;
202304;205;28579.315;5696;34275.315;;
202304;206;30733.225;6160;36893.225;;
202304;207;32056.415;6450;38506.415;58924;67063
202304;208;37075.580;6155;43230.580;;
202304;209;33957.790;6554;40511.790;;
202304;210;23954.135;4472;28426.135;;
202304;211;32903.240;6384;39287.240;60338;72210
202304;212;24713.005;5245;29958.005;;
202304;213;33152.975;5069;38221.975;;
202304;214;28951.210;5149;34100.210;;
202304;215;36192.425;6329;42521.425;;
202304;216;32369.905;5792;38161.905;69847;77299
202304;217;30343.365;5568;35911.365;;
202304;218;33200.660;5802;39002.660;;
202304;219;34087.715;5659;39746.715;;
202304;220;35679.330;7046;42725.330;;
202304;221;28676.140;5507;34183.140;67952;73701
202304;222;34418.230;5754;40172.230;;
202304;223;28997.890;5738;34735.890;;
202304;224;29109.705;5154;34263.705;;
202304;225;30313.720;4745;35058.720;;
202304;226;22713.625;4961;27674.625;58460;65352
202304;227;30985.710;5892;36877.710;;
202304;228;32890.435;6835;39725.435;;
202304;229;37651.860;6847;44498.860;;
202304;230;23619.710;4583;28202.710;;
202304;231;39341.500;6451;45792.500;57839;63695
202304;232;35375.415;5582;40957.415;;
202304;233;27986.250;4550;32536.250;;
202304;234;33858.000;5169;39027.000;;
202304;235;28287.020;6176;34463.020;;
202304;236;32151.585;4944;37095.585;;
202304;237;32734.370;6226;38960.370;;
202304;238;26697.485;4538;31235.485;;
202304;239;28440.935;5259;33699.935;;
202304;240;32862.785;7302;40164.785;;
202304;241;25431.505;4191;29622.505;;
202304;242;38726.815;5431;44157.815;68651;88937
202304;243;36252.630;6243;42495.630;;
202304;244;24490.220;4502;28992.220;;
202304;245;27758.920;6815;34573.920;71231;85753
202304;246;25339.030;5012;30351.030;55392;67557
202304;247;35116.340;6556;41672.340;;
202304;248;37311.785;6484;43795.785;;
202304;249;32388.380;5603;37991.380;;
202304;250;33102.450;6143;39245.450;;
202305;1;36071.960;5604;41675.960;;
202305;2;34771.200;6167;40938.200;63482;80953
202305;3;36196.260;5201;41397.260;;
202305;4;24903.990;5127;30030.990;;
202305;5;28019.055;5403;33422.055;74855;90259
202305;6;41261.185;7278;48539.185;83719;101372
202305;7;30180.300;4519;34699.300;;
202305;8;37107.770;6181;43288.770;;
202305;9;25560.995;4572;30132.995;;
202305;10;24176.225;5193;29369.225;;
202305;11;37058.405;6033;43091.405;;
202305;12;27934.135;5111;33045.135;56959;61228
202305;13;28124.020;5622;33746.020;63168;75594
202305;14;33844.500;5925;39769.500;74443;90693
202305;15;29568.660;5899;35467.660;;
202305;16;35047.595;5948;40995.595;66033;69209
202305;17;31095.145;5656;36751.145;;
202305;18;34716.115;5754;40470.115;;
202305;19;26601.410;5394;31995.410;;
202305;20;33856.425;5579;39435.425;84896;105458
202305;21;28849.840;5409;34258.840;;
202305;22;35293.065;5664;40957.065;73502;79718
202305;23;30169.635;5168;35337.635;66271;72401
202305;24;31706.885;5423;37129.885;72648;96800
202305;25;44177.520;8308;52485.520;;
202305;26;33027.150;5495;38522.150;66591;68557
202305;27;34111.260;5992;40103.260;;
202305;28;35696.175;7119;42815.175;;
202305;29;29089.010;5673;34762.010;;
202305;30;31453.965;5967;37420.965;;
202305;31;28269.600;4796;33065.600;;
202305;32;32546.150;5733;38279.150;;
202305;33;37779.015;6156;43935.015;;
202305;34;36191.040;5210;41401.040;;
202305;35;23240.050;5594;28834.050;68839;85594
202305;36;30192.920;5229;35421.920;69763;72007
202305;37;27894.685;5735;33629.685;56262;64658
202305;38;24997.130;4573;29570.130;;
202305;39;32312.085;5995;38307.085;72888;84924
202305;40;37000.405;6228;43228.405;;
202305;41;32702.470;4547;37249.470;;
202305;42;37230.510;6396;43626.510;;
202305;43;39643.095;6999;46642.095;;
202305;44;28779.055;4913;33692.055;;
202305;45;23252.690;4486;27738.690;;
202305;46;33776.155;6265;40041.155;;
202305;47;30210.620;5212;35422.620;;
202305;48;36294.130;6417;42711.130;;
202305;49;40223.560;6268;46491.560;;
202305;50;26025.375;4769;30794.375;;
202305;51;33115.450;5918;39033.450;;
202305;52;29231.810;5267;34498.810;58357;62541
202305;53;44163.825;7378;51541.825;;
202305;54;24596.395;5982;30578.395;;
202305;55;32236.785;5834;38070.785;;
202305;56;39913.875;6946;46859.875;;
202305;57;30851.090;5839;36690.090;;
202305;58;34137.025;5459;39596.025;;
202305;59;30454.515;4866;35320.515;56270;66466
202305;60;35013.635;5145;40158.635;;
202305;61;36435.485;6668;43103.485;;
202305;62;32188.650;6260;38448.650;;
202305;63;38330.505;5493;43823.505;89645;94567
202305;64;23439.020;5340;28779.020;64655;67063
202305;65;32961.785;5518;38479.785;54928;57018
202305;66;27004.455;5293;32297.455;;
202305;67;34737.205;5533;40270.205;;
202305;68;37449.025;7342;44791.025;;
202305;69;41376.925;7425;48801.925;;
202305;70;35778.280;5899;41677.280;;
202305;71;34802.260;6174;40976.260;;
202305;72;39807.545;6456;46263.545;;
202305;73;32304.620;5403;37707.620;;
202305;74;24472.760;5231;29703.760;;
202305;75;32490.690;5461;37951.690;;
202305;76;33765.590;6401;40166.590;;
202305;77;29695.510;5734;35429.510;;
202305;78;35152.340;6147;41299.340;;
202305;79;33639.670;6422;40061.670;;
202305;80;33540.795;6858;40398.795;;
202305;81;28330.785;6290;34620.785;;
202305;82;27778.075;5515;33293.075;;
202305;83;25184.080;4884;30068.080;64579;80417
202305;84;34881.385;6853;41734.385;59609;62624
202305;85;29000.240;5242;34242.240;62860;79202
202305;86;37196.915;6147;43343.915;;
202305;87;32909.460;4907;37816.460;;
202305;88;29691.960;5664;35355.960;;
202305;89;33345.960;5385;38730.960;;
202305;90;38431.760;6897;45328.760;;
202305;91;28049.085;5437;33486.085;;
202305;92;41053.395;7111;48164.395;;
202305;93;31783.235;6159;37942.235;;
202305;94;35416.450;5835;41251.450;;
202305;95;31790.755;5228;37018.755;;
202305;96;29735.795;5498;35233.795;75298;82993
202305;97;21602.250;4721;26323.250;;
202305;98;28049.080;4373;32422.080;;
202305;99;42828.905;7357;50185.905;;
202305;100;33515.630;5663;39178.630;;
202305;101;25271.710;4204;29475.710;;
202305;102;31750.335;5346;37096.335;;
202305;103;34796.630;6345;41141.630;;
202305;104;35731.135;5573;41304.135;;
202305;105;35575.065;6369;41944.065;75597;88605
202305;106;27361.145;4823;32184.145;;
202305;107;32791.970;4945;37736.970;60046;75604
202305;108;29111.620;5946;35057.620;;
202305;109;27670.330;6164;33834.330;;
202305;110;31112.525;6555;37667.525;59552;65011
202305;111;27681.615;4767;32448.615;53106;63125
202305;112;32606.955;6150;38756.955;;
202305;113;27615.605;5707;33322.605;58900;70251
202305;114;30878.820;5549;36427.820;;
202305;115;41972.585;6814;48786.585;;
202305;116;34076.400;6493;40569.400;;
202305;117;32907.290;5960;38867.290;;
202305;118;28874.300;4751;33625.300;;
202305;119;22483.315;4578;27061.315;;
202305;120;33499.705;4646;38145.705;69714;85466
202305;121;27565.695;5884;33449.695;52133;66117
202305;122;29626.785;6014;35640.785;;
202305;123;32955.780;5688;38643.780;61468;72187
202305;124;26859.715;4124;30983.715;;
202305;125;28866.475;5180;34046.475;;
202305;126;30511.450;5234;35745.450;;
202305;127;30116.765;5360;35476.765;;
202305;128;38978.575;6073;45051.575;;
202305;129;36065.710;5899;41964.710;;
202305;130;23132.890;5071;28203.890;;
202305;131;35235.460;6038;41273.460;;
202305;132;32429.630;5944;38373.630;65908;82367
202305;133;33139.150;6199;39338.150;;
202305;134;33611.910;6408;40019.910;;
202305;135;27101.485;5253;32354.485;;
202305;136;36900.890;5572;42472.890;;
202305;137;26929.820;5227;32156.820;;
202305;138;32328.260;5391;37719.260;;
202305;139;34751.600;5685;40436.600;;
202305;140;35417.375;6126;41543.375;;
202305;141;28918.705;5446;34364.705;67175;70635
202305;142;30807.750;6264;37071.750;;
202305;143;27831.115;5518;33349.115;;
202305;144;38723.770;6648;45371.770;;
202305;145;34925.895;6605;41530.895;;
202305;146;38360.660;5388;43748.660;61369;62585
202305;147;32140.135;4649;36789.135;72041;82324
202305;148;34731.295;6013;40744.295;;
202305;149;25638.725;5308;30946.725;;
202305;150;31014.020;4528;35542.020;;
202305;151;35699.795;5196;40895.795;62207;83786
202305;152;37095.970;5610;42705.970;;
202305;153;36244.635;5527;41771.635;;
202305;154;24392.485;4466;28858.485;;
